tipo_identificacion,numero_identificacion,nombres,fecha_nacimiento,direccion_cliente,telefono_cliente,correo_cliente,ciudad,id_cliente
PAS,513669371,Cliente647 Torres,1988-05-04 00:00:00,"Diagonal 30 #92-43",3593626541,"",Cali,648
TI,620603082,Cliente648 Pérez,1800-01-01 00:00:00,"Carrera 11 #79-19",3522139079,"",Medellín,649
PAS,678673815,Cliente649 Torres,1800-01-01 00:00:00,"Carrera 35 #59-11",3769695800,cliente649.280@mail.com,Medellín,650
PAS,842386352,Cliente650 Ramírez,1958-01-26 00:00:00,"Diagonal 84 #34-12",3788324964,cliente650.688@mail.com,Bogotá,651
PAS,516716969,Cliente651 Ramírez,1982-04-05 00:00:00,"Calle 28 #36-1",3424918156,cliente651.984@gmail.com,Medellín,652
TI,104678074,Cliente652 Ramírez,1973-09-22 00:00:00,"Diagonal 22 #72-3",3503741181,cliente652.50@outlook.com,Medellín,653
CC,359198633,Cliente653 Pérez,1987-06-07 00:00:00,"Diagonal 60 #85-20",3875552752,"",Medellín,654
CC,154126626,Cliente654 Méndez,1950-06-22 00:00:00,"Calle 121 #12-26",3161558550,"",Medellín,655
CE,269078624,Cliente655 Ramírez,1974-09-03 00:00:00,"Carrera 46 #47-38",3190417345,cliente655.584@gmail.com,Medellín,656
CC,146665621,Cliente656 Méndez,2002-10-04 00:00:00,"Diagonal 145 #52-43",3408109642,"",Medellín,657
TI,598093226,Cliente657 Ramírez,1993-08-19 00:00:00,"Diagonal 127 #39-10",3373372659,cliente657.392@mail.com,Bucaramanga,658
CC,601693868,Cliente658 Méndez,1800-01-01 00:00:00,"Diagonal 64 #31-17",3699050744,"",Bucaramanga,659
TI,421079990,Cliente659 Pérez,1998-06-25 00:00:00,"Avenida 140 #6-6",3320691814,"",Bogotá,660
CE,533231553,Cliente660 Torres,2004-03-28 00:00:00,"Diagonal 79 #68-42",3875452158,cliente660.200@mail.com,Pereira,661
PAS,814042064,Cliente661 Pérez,1982-10-23 00:00:00,"Avenida 25 #71-12",3111660368,"",Bucaramanga,662
PAS,927316954,Cliente662 Pérez,1968-10-10 00:00:00,"Diagonal 40 #73-5",3516380835,"",Cali,663
CE,378547457,Cliente663 Ramírez,1953-09-23 00:00:00,"Calle 140 #96-29",3251859256,"",Barranquilla,664
PAS,633556685,Cliente664 Ramírez,1800-01-01 00:00:00,"Calle 138 #81-4",3290671137,"",Cali,665
TI,939305978,Cliente665 Torres,1963-04-08 00:00:00,"Carrera 42 #30-46",3597968981,cliente665.902@gmail.com,Medellín,666
TI,269324196,Cliente666 Pérez,1968-01-21 00:00:00,"Carrera 145 #30-6",3321389350,cliente666.397@gmail.com,Cali,667
CE,917458429,Cliente667 Gómez,1961-01-02 00:00:00,"Calle 84 #81-38",3280190943,cliente667.383@yahoo.com,Cartagena,668
PAS,548661921,Cliente668 Pérez,1969-04-19 00:00:00,"Diagonal 104 #94-48",3951795609,cliente668.322@yahoo.com,Cartagena,669
CE,345428134,Cliente669 Torres,2005-07-26 00:00:00,"Avenida 64 #29-10",3555838263,"",Bogotá,670
PAS,761868297,Cliente670 Gómez,1968-05-06 00:00:00,"Calle 7 #26-8",3835275406,cliente670.50@mail.com,Bogotá,671
CC,560753159,Cliente671 Pérez,1994-12-10 00:00:00,"Carrera 33 #35-50",3730714934,cliente671.301@gmail.com,Barranquilla,672
TI,692628099,Cliente672 Torres,1969-08-12 00:00:00,"Avenida 80 #76-48",3804389880,"",Bogotá,673
CC,207838935,Cliente673 Méndez,2005-03-10 00:00:00,"Avenida 87 #90-26",3293548853,"",Medellín,674
TI,269863731,Cliente674 Pérez,1978-07-03 00:00:00,"Avenida 135 #20-2",3618537430,cliente674.322@outlook.com,Medellín,675
CC,631615823,Cliente675 Méndez,1800-01-01 00:00:00,"Carrera 114 #57-38",3102204338,"",Cartagena,676
CC,239588671,Cliente676 Pérez,1974-04-09 00:00:00,"Diagonal 130 #88-46",3852576515,"",Cali,677
CC,814190826,Cliente677 Torres,1998-08-11 00:00:00,"Avenida 76 #6-41",3371406388,"",Cali,678
TI,298795336,Cliente678 Gómez,1986-02-21 00:00:00,"Calle 74 #30-39",3724636018,cliente678.436@mail.com,Bucaramanga,679
PAS,878478149,Cliente679 Gómez,2002-09-05 00:00:00,"Diagonal 62 #9-5",3194139619,cliente679.752@yahoo.com,Bogotá,680
CC,105848768,Cliente680 Ramírez,1965-11-20 00:00:00,"Avenida 53 #64-36",3838557442,"",Cali,681
CC,235694964,Cliente681 Pérez,1800-01-01 00:00:00,"Diagonal 98 #24-29",3299715740,cliente681.41@gmail.com,Barranquilla,682
CE,310499400,Cliente682 Méndez,1800-01-01 00:00:00,"Carrera 122 #25-16",3619448127,cliente682.875@mail.com,Medellín,683
CC,869978478,Cliente683 Méndez,1970-03-01 00:00:00,"Avenida 101 #84-21",3554778274,"",Pereira,684
TI,534131465,Cliente684 Méndez,1989-07-07 00:00:00,"Avenida 103 #88-8",3807355925,cliente684.742@gmail.com,Pereira,685
CE,552499687,Cliente685 Torres,1955-06-14 00:00:00,"Avenida 11 #79-10",3493578114,"",Cali,686
CE,966840006,Cliente686 Pérez,2005-02-15 00:00:00,"Carrera 40 #52-43",3428682969,"",Bucaramanga,687
PAS,432823399,Cliente687 Ramírez,1950-11-21 00:00:00,"Carrera 91 #53-19",3192334352,"",Pereira,688
CC,165037974,Cliente688 Pérez,1953-07-18 00:00:00,"Diagonal 61 #15-15",3181073618,cliente688.264@gmail.com,Pereira,689
PAS,997147470,Cliente689 Méndez,1989-01-09 00:00:00,"Carrera 54 #78-28",3552589953,cliente689.755@yahoo.com,Cartagena,690
PAS,742430982,Cliente690 Ramírez,1961-12-04 00:00:00,"Avenida 51 #25-47",3820955953,cliente690.692@yahoo.com,Pereira,691
CC,129963135,Cliente691 Ramírez,1964-03-28 00:00:00,"Calle 82 #26-32",3478495589,"",Medellín,692
CE,626462244,Cliente692 Ramírez,1957-02-06 00:00:00,"Diagonal 125 #48-23",3557299175,"",Cali,693
CC,350083282,Cliente693 Ramírez,1984-01-17 00:00:00,"Diagonal 31 #42-39",3404731711,cliente693.865@mail.com,Pereira,694
CE,563021038,Cliente694 Ramírez,2004-02-24 00:00:00,"Avenida 53 #91-20",3273722807,cliente694.989@mail.com,Medellín,695
PAS,513425801,Cliente695 Torres,1992-02-24 00:00:00,"Calle 138 #43-7",3107757897,"",Pereira,696
PAS,902884179,Cliente696 Méndez,1954-06-08 00:00:00,"Carrera 144 #60-5",3842115854,cliente696.211@mail.com,Cartagena,697
PAS,319127893,Cliente697 Méndez,1973-10-19 00:00:00,"Avenida 147 #53-40",3917666774,cliente697.294@mail.com,Bogotá,698
CE,574467859,Cliente698 Torres,1994-01-10 00:00:00,"Diagonal 42 #85-9",3496279280,cliente698.110@mail.com,Bucaramanga,699
CC,769986047,Cliente699 Torres,1986-08-09 00:00:00,"Avenida 33 #18-17",3897081497,cliente699.684@mail.com,Barranquilla,700
CE,459863795,Cliente700 Torres,1990-06-28 00:00:00,"Avenida 18 #42-7",3429251648,cliente700.597@gmail.com,Cali,701
PAS,448035335,Cliente701 Pérez,1976-09-15 00:00:00,"Carrera 74 #36-29",3968437347,cliente701.961@mail.com,Bogotá,702
CC,423327079,Cliente702 Méndez,1962-07-26 00:00:00,"Carrera 118 #99-30",3270486512,"",Bogotá,703
CC,629539129,Cliente703 Gómez,1975-03-12 00:00:00,"Calle 52 #8-5",3240768090,cliente703.109@yahoo.com,Cali,704
CC,427481448,Cliente704 Pérez,1973-06-04 00:00:00,"Diagonal 4 #25-13",3610372032,cliente704.994@yahoo.com,Cali,705
TI,692332309,Cliente705 Gómez,1985-10-16 00:00:00,"Calle 112 #33-13",3976180178,"",Bucaramanga,706
PAS,340097298,Cliente706 Gómez,1979-07-14 00:00:00,"Diagonal 14 #82-36",3495853799,"",Pereira,707
PAS,380926698,Cliente707 Gómez,1971-05-13 00:00:00,"Diagonal 1 #16-28",3610302474,"",Barranquilla,708
TI,183427312,Cliente708 Méndez,1993-05-14 00:00:00,"Carrera 118 #31-37",3411155051,cliente708.725@gmail.com,Barranquilla,709
CE,711357379,Cliente709 Méndez,1973-04-26 00:00:00,"Calle 80 #71-50",3924777246,cliente709.904@yahoo.com,Medellín,710
CC,392939259,Cliente710 Méndez,1800-01-01 00:00:00,"Calle 65 #7-13",3951573879,cliente710.658@outlook.com,Bogotá,711
CC,515515385,Cliente711 Ramírez,1971-06-15 00:00:00,"Calle 134 #7-19",3677727020,"",Medellín,712
TI,778139898,Cliente712 Méndez,1959-01-27 00:00:00,"Carrera 35 #51-29",3461017137,"",Medellín,713
CC,656976038,Cliente713 Pérez,1988-06-02 00:00:00,"Carrera 14 #95-10",3964087687,"",Bucaramanga,714
CE,173761672,Cliente714 Méndez,1800-01-01 00:00:00,"Carrera 86 #53-29",3443129708,"",Cartagena,715
TI,565861385,Cliente715 Pérez,1966-12-04 00:00:00,"Diagonal 104 #49-42",3194972450,"",Bucaramanga,716
PAS,560783901,Cliente716 Gómez,1951-04-16 00:00:00,"Avenida 59 #62-22",3512662831,cliente716.663@gmail.com,Bogotá,717
TI,687641139,Cliente717 Ramírez,2000-09-01 00:00:00,"Avenida 24 #65-24",3685721152,"",Cali,718
CC,582081137,Cliente718 Pérez,1994-09-22 00:00:00,"Avenida 28 #13-42",3398868749,"",Cartagena,719
TI,111590142,Cliente719 Méndez,1990-01-03 00:00:00,"Diagonal 118 #64-3",3916684718,"",Barranquilla,720
TI,116361950,Cliente720 Méndez,1990-11-22 00:00:00,"Diagonal 32 #99-29",3337327638,"",Bogotá,721
PAS,865846139,Cliente721 Torres,1971-08-01 00:00:00,"Avenida 92 #66-38",3938433896,"",Pereira,722
CE,649700877,Cliente722 Méndez,1958-01-12 00:00:00,"Diagonal 60 #16-6",3853887850,"",Medellín,723
PAS,806193746,Cliente723 Méndez,1999-10-26 00:00:00,"Calle 105 #27-40",3279740679,cliente723.618@outlook.com,Cali,724
TI,720222262,Cliente724 Torres,1997-07-04 00:00:00,"Carrera 72 #4-19",3428063217,cliente724.669@gmail.com,Medellín,725
TI,734529502,Cliente725 Torres,1967-11-15 00:00:00,"Calle 14 #39-23",3849025031,cliente725.533@yahoo.com,Bogotá,726
CE,855538865,Cliente726 Méndez,1988-11-17 00:00:00,"Carrera 36 #22-37",3801740365,"",Cali,727
PAS,331543875,Cliente727 Gómez,1800-01-01 00:00:00,"Calle 23 #63-42",3251549013,cliente727.241@mail.com,Medellín,728
TI,499947025,Cliente728 Pérez,1968-11-10 00:00:00,"Calle 11 #32-34",3427588000,cliente728.415@outlook.com,Cartagena,729
CE,114718399,Cliente729 Pérez,1995-03-08 00:00:00,"Avenida 68 #86-45",3518126699,"",Barranquilla,730
CE,320182527,Cliente730 Gómez,2002-05-27 00:00:00,"Calle 85 #17-9",3423128186,cliente730.445@gmail.com,Pereira,731
CE,376212144,Cliente731 Pérez,1800-01-01 00:00:00,"Carrera 75 #35-27",3322992694,cliente731.698@gmail.com,Cartagena,732
PAS,747677733,Cliente732 Gómez,1999-11-01 00:00:00,"Carrera 13 #14-18",3366701294,cliente732.625@outlook.com,Barranquilla,733
CE,697037631,Cliente733 Torres,1993-02-10 00:00:00,"Diagonal 89 #61-21",3249594060,"",Bogotá,734
CE,538344278,Cliente734 Pérez,1980-05-02 00:00:00,"Calle 139 #3-1",3880192166,"",Cartagena,735
PAS,530969125,Cliente735 Torres,1982-06-08 00:00:00,"Avenida 20 #55-35",3176407223,"",Cartagena,736
TI,752577852,Cliente736 Torres,2005-11-23 00:00:00,"Calle 52 #11-19",3592801429,"",Barranquilla,737
CC,963425928,Cliente737 Méndez,1987-02-19 00:00:00,"Diagonal 10 #39-17",3176444613,"",Barranquilla,738
CC,397368244,Cliente738 Pérez,1985-09-26 00:00:00,"Diagonal 105 #1-20",3676450073,"",Bogotá,739
CE,413629691,Cliente739 Gómez,1988-10-04 00:00:00,"Calle 86 #100-45",3407174857,cliente739.10@gmail.com,Medellín,740
PAS,145986880,Cliente740 Torres,1983-12-24 00:00:00,"Avenida 118 #14-28",3196663592,cliente740.666@gmail.com,Cali,741
CC,877331439,Cliente741 Ramírez,2002-04-25 00:00:00,"Avenida 6 #2-18",3929270924,cliente741.93@gmail.com,Bogotá,742
CC,775590673,Cliente742 Pérez,1800-01-01 00:00:00,"Avenida 32 #62-32",3451202854,cliente742.16@mail.com,Bucaramanga,743
CE,270151281,Cliente743 Pérez,2004-10-18 00:00:00,"Avenida 6 #83-9",3491243902,cliente743.606@gmail.com,Bucaramanga,744
TI,543460626,Cliente744 Ramírez,1957-06-28 00:00:00,"Avenida 18 #82-8",3624673882,"",Barranquilla,745
PAS,186898338,Cliente745 Méndez,1955-01-20 00:00:00,"Carrera 99 #36-4",3880899362,cliente745.9@yahoo.com,Cali,746
PAS,667805668,Cliente746 Méndez,1972-12-11 00:00:00,"Avenida 30 #48-25",3817303686,cliente746.448@gmail.com,Cartagena,747
CC,138240001,Cliente747 Ramírez,1800-01-01 00:00:00,"Diagonal 127 #19-6",3983641951,cliente747.27@gmail.com,Barranquilla,748
CE,448789391,Cliente748 Ramírez,2004-11-12 00:00:00,"Carrera 20 #3-6",3862830528,cliente748.932@outlook.com,Cartagena,749
CC,512473463,Cliente749 Ramírez,1966-08-11 00:00:00,"Calle 49 #98-42",3203849029,"",Cartagena,750
CE,369945537,Cliente750 Torres,1951-12-10 00:00:00,"Avenida 122 #25-8",3734001726,"",Medellín,751
TI,664727269,Cliente751 Ramírez,1971-04-21 00:00:00,"Diagonal 9 #34-27",3657574377,cliente751.405@mail.com,Cartagena,752
TI,885192036,Cliente752 Ramírez,1965-09-13 00:00:00,"Avenida 79 #48-2",3416464421,cliente752.417@mail.com,Barranquilla,753
PAS,675946656,Cliente753 Gómez,1950-01-06 00:00:00,"Avenida 14 #38-13",3583674791,"",Bucaramanga,754
CE,600414962,Cliente754 Gómez,1968-05-17 00:00:00,"Avenida 142 #92-49",3886334298,"",Pereira,755
CE,479459147,Cliente755 Méndez,1988-05-07 00:00:00,"Carrera 56 #91-32",3904417415,"",Medellín,756
PAS,228554860,Cliente756 Pérez,1997-05-22 00:00:00,"Carrera 94 #77-13",3953643944,cliente756.171@mail.com,Barranquilla,757
CE,414331375,Cliente757 Méndez,1976-08-11 00:00:00,"Diagonal 14 #11-8",3910307486,"",Pereira,758
TI,827619684,Cliente758 Torres,1800-01-01 00:00:00,"Avenida 38 #57-2",3941356176,cliente758.557@yahoo.com,Bucaramanga,759
CE,443496687,Cliente759 Torres,1964-01-18 00:00:00,"Avenida 123 #78-34",3990597604,cliente759.743@mail.com,Cali,760
CC,271430429,Cliente760 Torres,1992-05-13 00:00:00,"Diagonal 109 #5-24",3183375761,cliente760.152@mail.com,Cali,761
PAS,849098300,Cliente761 Pérez,2004-08-19 00:00:00,"Calle 81 #28-8",3485629846,"",Barranquilla,762
CE,370052311,Cliente762 Torres,2003-12-05 00:00:00,"Avenida 68 #40-34",3558291632,"",Medellín,763
PAS,220325388,Cliente763 Méndez,1952-07-06 00:00:00,"Avenida 106 #26-14",3138192291,"",Cali,764
PAS,422413185,Cliente764 Gómez,1970-11-24 00:00:00,"Calle 86 #28-2",3859689314,cliente764.235@mail.com,Barranquilla,765
CE,990934829,Cliente765 Ramírez,1978-02-26 00:00:00,"Carrera 65 #72-48",3116312986,cliente765.300@gmail.com,Pereira,766
PAS,521484380,Cliente766 Ramírez,2005-01-13 00:00:00,"Diagonal 74 #41-10",3512428132,"",Cali,767
TI,701523136,Cliente767 Ramírez,1974-11-17 00:00:00,"Avenida 23 #66-11",3266079994,"",Medellín,768
TI,968946345,Cliente768 Torres,1975-08-28 00:00:00,"Carrera 150 #100-45",3315825318,"",Medellín,769
CC,241909672,Cliente769 Méndez,1982-06-15 00:00:00,"Avenida 68 #54-20",3729417682,cliente769.771@gmail.com,Barranquilla,770
CE,304379680,Cliente770 Torres,1993-11-05 00:00:00,"Avenida 28 #16-37",3210306158,cliente770.181@outlook.com,Bucaramanga,771
PAS,929091384,Cliente771 Méndez,1953-11-24 00:00:00,"Avenida 22 #42-6",3823903628,cliente771.164@mail.com,Barranquilla,772
PAS,714217850,Cliente772 Ramírez,1984-10-14 00:00:00,"Avenida 78 #77-14",3245156914,cliente772.845@yahoo.com,Bogotá,773
CC,223060920,Cliente773 Ramírez,1968-06-18 00:00:00,"Carrera 55 #42-12",3462068210,cliente773.212@outlook.com,Cartagena,774
CC,333697920,Cliente774 Ramírez,1998-10-08 00:00:00,"Diagonal 86 #34-1",3883738137,"",Cartagena,775
CC,359445680,Cliente775 Méndez,1800-01-01 00:00:00,"Calle 65 #78-39",3179771842,"",Medellín,776
TI,544668616,Cliente776 Ramírez,2000-08-07 00:00:00,"Avenida 56 #48-39",3875001714,"",Pereira,777
TI,561928589,Cliente777 Pérez,1800-01-01 00:00:00,"Avenida 49 #61-6",3102314000,"",Bucaramanga,778
PAS,748030799,Cliente778 Gómez,1988-10-02 00:00:00,"Calle 14 #96-37",3256503897,"",Bogotá,779
TI,945730296,Cliente779 Gómez,1994-08-06 00:00:00,"Diagonal 118 #90-21",3526939822,cliente779.384@gmail.com,Bucaramanga,780
PAS,192003568,Cliente780 Gómez,2000-03-04 00:00:00,"Avenida 131 #56-5",3511147883,"",Pereira,781
TI,921163737,Cliente781 Gómez,1800-01-01 00:00:00,"Calle 17 #89-43",3807544146,"",Pereira,782
TI,498809933,Cliente782 Pérez,1982-02-21 00:00:00,"Calle 134 #94-33",3850875047,"",Bucaramanga,783
PAS,376386903,Cliente783 Ramírez,1966-08-26 00:00:00,"Calle 144 #43-15",3904729395,"",Barranquilla,784
PAS,644697776,Cliente784 Torres,1984-02-28 00:00:00,"Diagonal 5 #47-33",3781395639,"",Cali,785
PAS,465504219,Cliente785 Ramírez,1988-03-27 00:00:00,"Carrera 91 #53-18",3907178923,cliente785.670@mail.com,Bucaramanga,786
PAS,430931829,Cliente786 Pérez,1958-07-15 00:00:00,"Avenida 63 #19-31",3228159138,"",Bogotá,787
CE,930876709,Cliente787 Pérez,1959-11-21 00:00:00,"Carrera 114 #78-50",3358920706,"",Bucaramanga,788
TI,547743951,Cliente788 Torres,1977-03-06 00:00:00,"Avenida 126 #73-46",3858817189,cliente788.998@yahoo.com,Cali,789
CE,524798038,Cliente789 Méndez,1994-12-23 00:00:00,"Calle 132 #24-19",3572071724,cliente789.3@mail.com,Cali,790
CE,403026800,Cliente790 Ramírez,1960-11-05 00:00:00,"Diagonal 146 #23-12",3832121600,"",Bucaramanga,791
CE,450819267,Cliente791 Méndez,2004-09-17 00:00:00,"Carrera 150 #57-42",3479131705,"",Medellín,792
CC,229519399,Cliente792 Torres,1800-01-01 00:00:00,"Carrera 71 #38-21",3369806655,cliente792.143@mail.com,Barranquilla,793
PAS,506851543,Cliente793 Gómez,1994-01-23 00:00:00,"Diagonal 117 #48-40",3412259153,"",Bucaramanga,794
PAS,346655546,Cliente794 Méndez,2005-02-28 00:00:00,"Calle 73 #10-22",3625596575,"",Bucaramanga,795
TI,320529491,Cliente795 Ramírez,1986-04-01 00:00:00,"Calle 99 #45-42",3964032981,"",Bucaramanga,796
CC,796525841,Cliente796 Pérez,1972-07-01 00:00:00,"Calle 60 #84-48",3851081349,cliente796.478@mail.com,Pereira,797
TI,224167513,Cliente797 Pérez,1950-12-22 00:00:00,"Calle 57 #71-31",3531757825,"",Bucaramanga,798
CC,802618822,Cliente798 Ramírez,1985-03-17 00:00:00,"Avenida 13 #96-42",3102336506,cliente798.15@gmail.com,Bogotá,799
CC,832245609,Cliente799 Pérez,1958-01-15 00:00:00,"Avenida 75 #44-2",3552010276,cliente799.492@yahoo.com,Pereira,800
PAS,392057331,Cliente800 Torres,1955-11-15 00:00:00,"Carrera 142 #21-37",3929282266,"",Medellín,801
CE,530514219,Cliente801 Méndez,1800-01-01 00:00:00,"Diagonal 42 #38-8",3914107434,cliente801.88@gmail.com,Barranquilla,802
CE,414223822,Cliente802 Méndez,1962-03-18 00:00:00,"Calle 58 #88-36",3700961929,cliente802.567@mail.com,Bogotá,803
PAS,195128859,Cliente803 Torres,1956-03-19 00:00:00,"Diagonal 37 #75-7",3315614642,cliente803.294@yahoo.com,Medellín,804
TI,919518534,Cliente804 Torres,1950-12-22 00:00:00,"Carrera 29 #99-4",3588494870,"",Pereira,805
PAS,606564603,Cliente805 Torres,2003-11-25 00:00:00,"Calle 118 #32-22",3104799933,"",Cali,806
PAS,616945052,Cliente806 Pérez,1978-09-24 00:00:00,"Calle 112 #88-29",3361976266,cliente806.693@gmail.com,Cartagena,807
TI,492417760,Cliente807 Méndez,1992-03-28 00:00:00,"Diagonal 125 #56-11",3841234008,cliente807.383@yahoo.com,Barranquilla,808
PAS,312293548,Cliente808 Ramírez,1993-01-09 00:00:00,"Avenida 49 #7-35",3969546540,cliente808.526@gmail.com,Medellín,809
CE,681547415,Cliente809 Gómez,1951-05-25 00:00:00,"Carrera 99 #46-44",3959168569,"",Cali,810
TI,357770110,Cliente810 Torres,1800-01-01 00:00:00,"Diagonal 101 #27-24",3189367139,cliente810.520@outlook.com,Barranquilla,811
CC,342132404,Cliente811 Gómez,1990-01-26 00:00:00,"Carrera 113 #97-35",3898202961,"",Bucaramanga,812
TI,539294608,Cliente812 Gómez,1800-01-01 00:00:00,"Diagonal 13 #2-36",3592962251,"",Pereira,813
PAS,843105426,Cliente813 Torres,1968-02-03 00:00:00,"Avenida 22 #39-9",3533401959,cliente813.612@mail.com,Bucaramanga,814
PAS,676040932,Cliente814 Torres,1981-09-07 00:00:00,"Diagonal 53 #49-28",3948117884,cliente814.274@mail.com,Bogotá,815
CC,777865432,Cliente815 Torres,1972-04-13 00:00:00,"Carrera 83 #31-22",3888906176,"",Medellín,816
CE,965734597,Cliente816 Gómez,1978-12-23 00:00:00,"Diagonal 19 #30-36",3538165663,cliente816.715@gmail.com,Bogotá,817
TI,227528273,Cliente817 Méndez,1800-01-01 00:00:00,"Avenida 71 #95-4",3150058012,cliente817.889@yahoo.com,Cali,818
CE,792389458,Cliente818 Pérez,1966-07-22 00:00:00,"Calle 129 #29-11",3360546183,"",Bogotá,819
CC,765697188,Cliente819 Méndez,1950-07-21 00:00:00,"Avenida 60 #32-50",3476299302,cliente819.789@gmail.com,Bogotá,820
CE,678205735,Cliente820 Pérez,1973-02-04 00:00:00,"Calle 73 #24-24",3214520687,cliente820.726@gmail.com,Barranquilla,821
TI,280743582,Cliente821 Méndez,1962-11-25 00:00:00,"Avenida 88 #10-3",3549504376,cliente821.550@gmail.com,Barranquilla,822
PAS,587493979,Cliente822 Ramírez,1968-11-24 00:00:00,"Diagonal 12 #9-14",3653306098,cliente822.381@outlook.com,Bogotá,823
CE,940408221,Cliente823 Pérez,1998-11-24 00:00:00,"Avenida 29 #90-21",3709716793,cliente823.278@gmail.com,Cali,824
CC,311472632,Cliente824 Torres,1800-01-01 00:00:00,"Avenida 2 #10-41",3584247560,"",Bucaramanga,825
CE,899484246,Cliente825 Pérez,1956-04-23 00:00:00,"Calle 15 #40-33",3515641817,"",Bucaramanga,826
PAS,401656948,Cliente826 Torres,1977-12-02 00:00:00,"Carrera 99 #14-6",3681615585,cliente826.736@outlook.com,Cartagena,827
TI,936914487,Cliente827 Méndez,1960-02-28 00:00:00,"Carrera 143 #55-28",3720119540,cliente827.353@yahoo.com,Cartagena,828
TI,664907150,Cliente828 Torres,1951-10-04 00:00:00,"Carrera 65 #41-33",3180986725,cliente828.975@mail.com,Bucaramanga,829
CE,891570164,Cliente829 Torres,1976-10-03 00:00:00,"Calle 88 #39-28",3908457416,"",Pereira,830
CE,873557848,Cliente830 Pérez,1979-01-01 00:00:00,"Diagonal 122 #89-29",3736866076,cliente830.279@mail.com,Bucaramanga,831
CC,591163613,Cliente831 Ramírez,1997-02-19 00:00:00,"Calle 62 #66-34",3819230201,cliente831.991@mail.com,Cali,832
TI,888228466,Cliente832 Ramírez,1956-08-12 00:00:00,"Calle 5 #76-7",3514960945,"",Bucaramanga,833
CC,175658064,Cliente833 Gómez,1954-07-09 00:00:00,"Carrera 28 #2-42",3881761770,cliente833.239@mail.com,Bucaramanga,834
CC,993115575,Cliente834 Méndez,1800-01-01 00:00:00,"Carrera 3 #54-39",3511283232,cliente834.737@outlook.com,Cali,835
CE,568803450,Cliente835 Gómez,1800-01-01 00:00:00,"Diagonal 7 #74-18",3359922372,cliente835.823@yahoo.com,Barranquilla,836
CC,167346849,Cliente836 Pérez,1976-06-13 00:00:00,"Diagonal 115 #16-14",3986202538,"",Medellín,837
PAS,587244929,Cliente837 Ramírez,1979-03-01 00:00:00,"Carrera 111 #12-41",3547090428,"",Bucaramanga,838
PAS,472259209,Cliente838 Méndez,1970-10-19 00:00:00,"Carrera 135 #12-22",3349447256,cliente838.795@gmail.com,Cali,839
CE,866035798,Cliente839 Torres,2004-09-25 00:00:00,"Calle 94 #88-11",3451217785,"",Cali,840
PAS,978817777,Cliente840 Torres,1951-03-09 00:00:00,"Calle 40 #76-13",3446774690,cliente840.395@outlook.com,Barranquilla,841
TI,252147638,Cliente841 Pérez,1960-08-08 00:00:00,"Diagonal 63 #31-47",3757998146,cliente841.698@outlook.com,Pereira,842
PAS,398114678,Cliente842 Pérez,1978-09-22 00:00:00,"Carrera 46 #10-37",3327810305,"",Medellín,843
CC,346019585,Cliente843 Ramírez,1992-11-11 00:00:00,"Avenida 76 #8-11",3616347745,"",Cali,844
CE,461492574,Cliente844 Torres,1800-01-01 00:00:00,"Diagonal 6 #59-13",3232800359,cliente844.697@yahoo.com,Cartagena,845
TI,566372562,Cliente845 Torres,1977-08-08 00:00:00,"Avenida 36 #53-40",3707865112,"",Bucaramanga,846
CE,763913221,Cliente846 Ramírez,1977-10-01 00:00:00,"Calle 19 #27-13",3453013910,cliente846.525@outlook.com,Cartagena,847
PAS,707793908,Cliente847 Méndez,2005-08-15 00:00:00,"Carrera 49 #27-33",3264937034,"",Cali,848
PAS,573233126,Cliente848 Pérez,1800-01-01 00:00:00,"Avenida 138 #46-41",3144875652,"",Medellín,849
CE,243647971,Cliente849 Ramírez,1979-10-21 00:00:00,"Carrera 67 #88-39",3865517679,"",Medellín,850
CC,882345898,Cliente850 Ramírez,1957-01-02 00:00:00,"Carrera 45 #99-39",3182479300,"",Cali,851
PAS,221125236,Cliente851 Torres,1952-01-24 00:00:00,"Diagonal 52 #85-35",3314672465,"",Pereira,852
CC,239025044,Cliente852 Gómez,2000-03-20 00:00:00,"Carrera 111 #50-48",3523170986,"",Cali,853
TI,119602085,Cliente853 Pérez,1994-09-28 00:00:00,"Calle 143 #21-12",3449852038,cliente853.269@yahoo.com,Medellín,854
CE,947041298,Cliente854 Gómez,1983-11-11 00:00:00,"Carrera 115 #16-26",3752894382,cliente854.842@outlook.com,Cartagena,855
PAS,920797995,Cliente855 Pérez,1982-03-08 00:00:00,"Carrera 104 #17-12",3665885189,cliente855.418@mail.com,Pereira,856
CE,771839642,Cliente856 Ramírez,1991-09-02 00:00:00,"Avenida 57 #54-2",3430595737,"",Bogotá,857
CC,191876009,Cliente857 Méndez,1989-08-12 00:00:00,"Calle 143 #50-9",3316472230,cliente857.910@mail.com,Bogotá,858
CC,689401639,Cliente858 Méndez,1957-12-28 00:00:00,"Diagonal 68 #29-27",3610378729,cliente858.223@yahoo.com,Cartagena,859
CE,101040880,Cliente859 Torres,1970-02-03 00:00:00,"Carrera 66 #30-28",3303789648,cliente859.74@outlook.com,Barranquilla,860
TI,628689633,Cliente860 Pérez,1956-08-25 00:00:00,"Calle 85 #87-37",3800465817,"",Barranquilla,861
CE,882022138,Cliente861 Gómez,1951-02-19 00:00:00,"Carrera 108 #40-32",3556304420,cliente861.800@mail.com,Bogotá,862
